,category,transit_period,transit_duration,transit_depth,transit_depth.1,planet_radius,star_temperature,star_radius,star_surface_gravity,star_brightness
387,CANDIDATE,0.3584061,0.984,341.0,341.0,2.66,,1.03,,0.3815867303281143
388,CANDIDATE,0.80858305,2.199,10220.0,10220.0,,6151.8,2.31125,,-0.9088112792935894
389,CANDIDATE,4.00932,1.896,227.00000000000003,227.00000000000003,1.08,,0.68,,0.0254466369353569
390,CANDIDATE,20.6714,2.472,455.0,455.0,1.47,,0.655,,-0.1276204237522845
391,CANDIDATE,0.36747226,0.69,556.0,556.0,3.32,6205.0,1.29,,-0.1507939229798956
392,CANDIDATE,0.3674645,0.8376,631.0,631.0,3.9,,1.18,,-0.1507939229798956
393,CANDIDATE,6.57986525,1.225,5610.000000000001,5610.000000000001,,5874.0,1.68281,4.01131,0.3029187987396458
394,CANDIDATE,3.59922,1.896,360.0,360.0,1.63,,0.809,,-0.5709660537121045
395,CANDIDATE,3.5990666,1.78,365.0,365.0,1.62,5107.0,0.78,,-0.5709660537121045
396,CANDIDATE,3.59912,1.67712,,,1.46,5518.0,0.82,4.558,-0.5709660537121045
397,CANDIDATE,5.01038,0.8376,718.0,718.0,4.28,,1.53,,-0.116643503065521
399,CANDIDATE,0.62309386,0.57,1260.0,1260.0,2.52,4231.0,0.65,,1.7024761863019382
400,CANDIDATE,3.11594,0.984,1620.0,1620.0,1.59,,0.367,,1.7024761863019382
401,CANDIDATE,11.63547,2.304,767.0,767.0,2.6,,0.892,,0.4011012559934709
402,CANDIDATE,1.982116,1.6032,3731.0,3731.0,35.0,,2.05,,-0.0245593350821197
403,CANDIDATE,36.9321,6.1032,856.0,856.0,2.98,,0.955,,-0.1629905015207432
405,CANDIDATE,8.4532,3.48,595.0,595.0,2.66,,1.0419,,0.9487276324775398
406,CANDIDATE,0.4348359,0.73,849.0,849.0,1.59,3714.0,0.5,,1.1475318626933602
407,CANDIDATE,0.434832,0.8952,762.0,762.0,0.96,,0.333,,1.1475318626933602
408,CANDIDATE,4.31444335,7.132,38770.0,38770.0,,4952.0,2.25969,,0.0705739775364939
409,CANDIDATE,1.5339666,1.04,685.0,685.0,1.47,3757.0,0.52,,1.0310545376282627
410,CANDIDATE,0.3176828,0.8184,15930.0,15930.0,11.9,,0.944,,2.1665559997812
414,CANDIDATE,10.49927,2.784,575.0,575.0,1.43,,0.599,,-0.619142538948453
415,CANDIDATE,5.23189,2.28,2859.9999999999995,2859.9999999999995,3.62,,0.627,,1.9598239935138275
416,CANDIDATE,1.13666,1.248,308.0,308.0,3.18,,1.724,,0.094357305691147
417,CANDIDATE,12.4404,3.984,1690.0,1690.0,2.72,,0.586,,1.5225766528244322
418,CANDIDATE,1.49462,1.848,779.0,779.0,1.8,,0.586,,1.5225766528244322
419,CANDIDATE,2.018725,2.2344,435.0,435.0,91.0,,14.96,,-0.8569758204949866
420,CANDIDATE,23.8039,2.58,,,12.0,4840.0,0.48,4.809,3.558795440218982
421,CANDIDATE,3.47722,2.088,684.0,684.0,1.53,,0.556,,1.1511908362556147
422,CANDIDATE,0.442185,1.56,291.0,291.0,2.02,,0.754,,0.3328004161647228
423,CANDIDATE,0.44214967,1.06,257.0,257.0,1.32,4977.0,0.76,,0.3328004161647228
424,CANDIDATE,18.406118,12.04,673.0,673.0,5.2,6684.0,1.84,,-0.8350219791214607
425,CANDIDATE,27.837146,7.4,,,5.149,4241.0,0.64,4.696,1.9775090323980569
426,CANDIDATE,12.19649,1.9272,387.0,387.0,2.23,,1.062,,-0.3447195217793764
427,CANDIDATE,8.15306759,4.477,22920.0,22920.0,,5445.0,1.71199,3.94879,-0.3776502838396658
428,CANDIDATE,2.2021868,6.27,292000.0,292000.0,56.5,5695.0,0.96,,-0.7594031921682036
429,CANDIDATE,20.3997,1.6488,1066.0,1066.0,2.65,,0.778,,-0.7087873912236848
430,CANDIDATE,20.398147,2.07,1010.0,1010.0,2.93,5399.0,0.85,,-0.7087873912236848
431,CANDIDATE,17.812866,3.16,50100.0,50100.0,22.5,5613.0,0.92,,-0.8045305327693406
432,CANDIDATE,17.80345864,3.201,48430.0,48430.0,,5561.99,1.16413,4.29773,-0.8045305327693406
433,CANDIDATE,17.81188,3.12,,,21.6,5554.0,0.93,4.494,-0.8045305327693406
434,CANDIDATE,3.47323985883,4.3731099,10338.2193,10338.2193,16.65896453,7406.97,1.56373,4.27763,
435,CANDIDATE,11.3256,4.8,427.0,427.0,2.18,,1.043,,0.093747476764105
436,CANDIDATE,2.9237,1.488,1790.0,1790.0,2.57,,0.573,,1.3817061706776383
437,CANDIDATE,14.08549,6.36192,,,21.1,5970.0,1.32,4.161,-0.0330969400607128
438,CANDIDATE,15.0818,3.192,1161.0,1161.0,1.83,,0.514,,0.7584610072403135
439,CANDIDATE,3.16363,1.752,530.0,530.0,1.25,,0.514,,0.7584610072403135
443,CANDIDATE,19.8606,3.888,903.0,903.0,2.21,,0.648,,-0.0922503459838258
444,CANDIDATE,4.72048898787,1.8316316,47110.5706,47110.5706,14.61863458,3553.0,0.489916,4.74625,0.8285913338501878
445,CANDIDATE,4.72046,1.8168,39600.0,39600.0,8.7,,0.385,,0.8285913338501878
446,CANDIDATE,1.1430018,4.654,42020.0,42020.0,,5551.0,3.28495,,0.2273000117863887
447,CANDIDATE,3.74234,1.872,944.0,944.0,1.61,,0.502,,1.1694857040668862
448,CANDIDATE,24.2747,1.272,1239.0,1239.0,1.56,,0.424,,0.6328362482695797
451,CANDIDATE,7.46967,1.656,3800.0,3800.0,2.4,,0.279,,1.3451164350550957
452,CANDIDATE,2.16594452,2.085,620.0,620.0,,6194.54,1.30635,4.28076,-1.0118723679637542
453,CANDIDATE,2.165976,1.5264,502.50000000000006,502.50000000000006,2.61,,1.1,,-1.0118723679637542
454,CANDIDATE,2.16595219375,1.5926216,431.2815,431.2815,2.91081826,6194.54,1.30635,4.28076,-1.0118723679637542
455,CANDIDATE,14.27669647,4.457,1100.0,1100.0,,5160.0,0.701437,4.6871,0.5444110538484329
456,CANDIDATE,14.26763,3.624,1051.0,1051.0,2.04,,0.603,,0.5444110538484329
457,CANDIDATE,4.86496,1.272,1561.0,1561.0,1.09,,0.261,,1.0908177724784178
458,CANDIDATE,15.97700259,4.926,29900.000000000004,29900.000000000004,,5692.43,1.04527,,-0.7337903772324231
459,CANDIDATE,3.7342439,5.736,12859.0,12859.0,30.71,,2.642,,-0.1642101593748273
460,CANDIDATE,3.73478175,5.781,12390.000000000002,12390.000000000002,,6477.43,2.27759,3.84369,-0.1642101593748273
461,CANDIDATE,14.14459,15.0288,,,16.6,5011.0,2.69,3.663,-0.1337187130227083
462,CANDIDATE,2.386772,1.08,12960.0,12960.0,4.0,,0.286,,2.5220862642469144
463,CANDIDATE,2.38669,0.8904,,,3.5,3676.0,0.29,4.99,2.5220862642469144
464,CANDIDATE,43.36143,6.84,8280.0,8280.0,29.8,,1.472,,-0.0202905325928232
465,CANDIDATE,2.35771,0.3504,,,3.0,3655.0,0.267,5.007,2.251932049567133
466,CANDIDATE,2.357651,0.8352,4690.0,4690.0,1.95,,0.267,,2.251932049567133
467,CANDIDATE,27.9329,3.24,1739.9999999999998,1739.9999999999998,2.51,,0.573,,1.340847632565799
468,CANDIDATE,3.72007,1.224,225.0,225.0,1.55,,0.986,,-0.0654178731939602
469,CANDIDATE,1.39657671,1.586,1890.0,1890.0,,5805.0,0.96977,4.48176,-0.0434640318204343
470,CANDIDATE,1.396291,1.00104,,,1.89,5728.0,1.02,4.43,-0.0434640318204343
471,CANDIDATE,31.3537,5.016,1970.0,1970.0,3.85,,0.816,,-0.0428542028933911
472,CANDIDATE,14.8484,3.6,1018.0,1018.0,2.68,,0.816,,-0.0428542028933911
473,CANDIDATE,10.0696,3.096,395.0,395.0,1.69,,0.816,,-0.0428542028933911
474,CANDIDATE,3.6494,,1000.0,1000.0,,3338.0,0.326267,4.89775,1.6231984257864265
475,CANDIDATE,3.65017,1.272,1920.0,1920.0,1.15,,0.249,,1.6231984257864265
476,CANDIDATE,5.7663,,900.0,900.0,,3338.0,0.326267,4.89775,1.6231984257864265
477,CANDIDATE,5.76808,1.8,2090.0,2090.0,1.19,,0.249,,1.6231984257864265
478,CANDIDATE,7.98471,1.92,2020.0,2020.0,1.19,,0.249,,1.6231984257864265
479,CANDIDATE,7.98221,,1600.0,1600.0,,3338.0,0.326267,4.89775,1.6231984257864265
480,CANDIDATE,29.0529,,2000.0,2000.0,,3373.0,0.325107,4.89895,1.7341872905081424
487,CANDIDATE,1.43689647,2.367,1240.0,1240.0,,4876.7,10.8463,,-1.0795633788654602
488,CANDIDATE,1.436756,2.556,1125.0,1125.0,110.0,,10.91,,-1.0795633788654602
489,CANDIDATE,59.847399221,4.3696664,11392.7508,11392.7508,11.75567728,5765.3,1.09215,4.38,-0.597188697574927
490,CANDIDATE,59.84871,4.284,11942.0,11942.0,12.0,,1.067,,-0.597188697574927
491,CANDIDATE,11.376,3.432,946.0,946.0,2.03,,0.636,,0.7084550352228368
493,CANDIDATE,0.8925,1.992,162.0,162.0,2.7,,2.0,,0.2254705250052615
494,CANDIDATE,14.7619,2.688,714.0,714.0,2.11,,0.735,,0.5047721735906777
496,CANDIDATE,0.7041655,1.775,1170.0,1170.0,,4564.0,9.3189,,-0.0141922433223994
497,CANDIDATE,1.93426,2.184,278.0,278.0,1.64,,0.928,,0.5456307117025182
498,CANDIDATE,3.43827,0.8016,414.0,414.0,1.98,,0.928,,0.5456307117025182
499,CANDIDATE,18.03895153,6.304,1210.0,1210.0,,5089.61,0.88619,4.47396,-0.0276084797173322
500,CANDIDATE,2.41040731,1.847,5629.999999999999,5629.999999999999,,6276.0,1.92538,3.95894,-0.4611968468444729
501,CANDIDATE,2.410271,1.84704,,,17.3,6390.0,1.51,4.17,-0.4611968468444729
502,CANDIDATE,1.6865884,4.923,45910.0,45910.0,,6199.0,2.93748,3.57767,-2.0046738611887704
503,CANDIDATE,8.4044,2.256,1440.0,1440.0,1.24,,0.307,,0.9157968704172504
504,CANDIDATE,1.1829266,2.1168,15889.0,15889.0,29.0,,1.51,,-0.9307651206671164
505,CANDIDATE,20.600656,3.9,,,2.166,5969.0,1.059,4.386,-0.9075916214395052
506,CANDIDATE,56.6205,5.736,7187.0,7187.0,7.68,,0.904,,0.829810991704273
507,CANDIDATE,1.702301,2.53896,,,19.1,6116.0,1.28,4.24,-0.1178631609196062
508,CANDIDATE,0.3499146,1.9032,1103.6,1103.6,39.4,,2.43,,0.4584251751354555
509,CANDIDATE,4.27681,2.808,536.0,536.0,2.27,,0.938,,-0.409971216972912
510,CANDIDATE,13.16121,4.056,731.0,731.0,2.62,,0.938,,-0.409971216972912
511,CANDIDATE,21.0858,4.728,872.0,872.0,2.95,,0.938,,-0.409971216972912
512,CANDIDATE,30.2894,5.256,549.0,549.0,2.33,,0.938,,-0.409971216972912
513,CANDIDATE,1.82876,2.352,235.0,235.0,1.46,,0.938,,-0.409971216972912
514,CANDIDATE,3.347872,3.7248,13334.0,13334.0,28.1,,2.2,,-0.1959212635810326
515,CANDIDATE,1.31982263,1.588,2130.0,2130.0,,6196.8,2.91272,3.58502,-0.1623806725937011
516,CANDIDATE,3.32257,1.656,476.00000000000006,476.00000000000006,2.53,,1.108,,0.2029068547046924
518,CANDIDATE,28.29213,4.464,1270.0,1270.0,3.55,,0.96,,-0.7081775622966427
520,CANDIDATE,18.8652,3.936,561.0,561.0,1.57,,0.642,,0.1736350662066575
521,CANDIDATE,7.434876,1.4736,6143.0,6143.0,32.0,,1.74,,0.3730491253495201
522,CANDIDATE,2.349455,2.1,,,15.8,7056.0,1.81,4.06,-0.5941395529397145
523,CANDIDATE,2.34951024,2.432,8169.999999999999,8169.999999999999,,7418.48,1.50652,4.31257,-0.5941395529397145
524,CANDIDATE,2.3494903,2.014,9053.0,9053.0,14.6551,7418.5,1.51,4.31,-0.5941395529397145
525,CANDIDATE,2.349545,2.712,7570.0,7570.0,15.3,,1.695,,-0.5941395529397145
526,CANDIDATE,0.2990737,0.5256,20510.0,20510.0,7.6,,0.231,,1.4152467616649709
527,CANDIDATE,16.43831081,4.389,15290.0,15290.0,,5997.0,1.92033,3.91664,-0.1922622900187781
528,CANDIDATE,5.88165,3.528,323.0,323.0,2.58,,1.37,,-0.0129725854683142
529,CANDIDATE,6.423,4.88496,395.0,395.0,,5053.72,5.86835,,0.9389703696448616
530,CANDIDATE,3.1393667,3.957,11087.0,11087.0,15.9004,5653.4,1.52,4.08,0.6352755639777501
531,CANDIDATE,3.139404,4.3,,,16.419,5716.0,1.53,4.047,0.6352755639777501
532,CANDIDATE,1.385246,0.8808,1243.0,1243.0,5.01,,1.407,,-0.2599533009204831
533,CANDIDATE,1.38521606684,0.7629247,1913.3335,1913.3335,6.52719853,6294.0,1.451,4.20464,-0.2599533009204831
534,CANDIDATE,13.8240078,3.512,1140.0,1140.0,2.38171,5129.0,0.71,4.67,-0.1013977798894609
535,CANDIDATE,22.194346,4.8,,,3.174,5660.0,1.069,4.283,0.4828183322171518
536,CANDIDATE,1.72397,1.488,201.0,201.0,1.33,,0.885,,0.2992598251773913
537,CANDIDATE,17.178,2.45208,219.0,219.0,,5814.52,1.33351,4.20761,-1.7436670804146266
538,CANDIDATE,5.409,2.34408,172.0,172.0,,3949.0,45.4751,,-1.9229567849650893
539,CANDIDATE,4.99,0.86208,1907.0,1907.0,,6242.0,1.63356,4.09458,-0.5349861470166027
540,CANDIDATE,4.9898664,1.037,1850.0,1850.0,9.128,6242.0,1.63,4.09,-0.5349861470166027
541,CANDIDATE,44.13,4.63488,427.0,427.0,,4865.94,10.7024,,0.0144697162485934
542,CANDIDATE,14.449,0.59496,91939.0,91939.0,,6016.0,1.68931,4.02797,-0.2440977488173809
543,CANDIDATE,14.4518248,3.628,44650.0,44650.0,,6016.0,1.68931,4.02797,-0.2440977488173809
544,CANDIDATE,14.448987,3.7632,38361.0,38361.0,86.0,,1.739,,-0.2440977488173809
545,CANDIDATE,0.463954,0.9888,325.99999999999994,325.99999999999994,0.53,,0.272,,0.2126641175373707
546,CANDIDATE,5.264,4.18488,96.0,96.0,,6190.82,1.5774,4.11773,-0.4557083865010922
547,CANDIDATE,1.529084,2.1936,10527.0,10527.0,48.0,,1.654,,0.9743404474133202
548,CANDIDATE,1.56699,2.112,460.0,460.0,1.34,,0.603,,0.754802033678059
549,CANDIDATE,1.567,1.74792,325.99999999999994,325.99999999999994,,4426.2,0.615898,4.69978,0.754802033678059
550,CANDIDATE,1.56706496,2.144,490.0,490.0,,4426.2,0.615898,4.69978,0.754802033678059
551,CANDIDATE,4.871902,4.6,,,15.383,6466.0,1.817,4.113,0.6438131689563432
552,CANDIDATE,4.8740385,4.125,6410.0,6410.0,14.3194,6504.4,1.8,4.05,0.6438131689563432
553,CANDIDATE,8.514184,11.0,,,38.298,4885.0,8.384,2.69,-0.6337784331974708
555,CANDIDATE,16.168833,3.1944,4046.0,4046.0,,5186.0,5.653,3.371,0.2962106805421789
557,CANDIDATE,36.109,3.192,4900.0,4900.0,8.0,,0.504,,1.077401536083485
559,CANDIDATE,9.967689,4.3,,,2.005,5882.0,1.031,4.455,-0.7898946385203237
562,CANDIDATE,5.032134,8.5992,10480.0,10480.0,25.83,,2.516,,-0.7941634410096202
563,CANDIDATE,6.45795,1.032,788.0,788.0,2.78,,0.9389,,0.7694379279270759
565,CANDIDATE,5.176,1.04904,3484.9999999999995,3484.9999999999995,,6146.0,1.35641,4.23998,-2.054070004279204
567,CANDIDATE,1.610888,1.2048,696.0,696.0,0.82,,0.299,,0.2431555638894908
568,CANDIDATE,1.611,1.05888,517.0,517.0,,3511.0,0.409602,4.81787,0.2431555638894908
569,CANDIDATE,2.178008,1.2768,453.0,453.0,0.67,,0.299,,0.2431555638894908
570,CANDIDATE,4.96792,1.296,572.0,572.0,0.75,,0.299,,0.2431555638894908
571,CANDIDATE,6.26561,1.512,580.0,580.0,0.77,,0.299,,0.2431555638894908
572,CANDIDATE,3.28963,2.04,259.0,259.0,0.51,,0.299,,0.2431555638894908
576,CANDIDATE,0.93346092,2.338,1940.0,1940.0,,6035.64,2.62165,3.65014,-1.559498744447823
578,CANDIDATE,5.81861,3.888,6889.999999999999,6889.999999999999,3.4,,0.38,,3.270956186654974
580,CANDIDATE,4.332837,2.4,,,2.263,4768.0,0.725,4.693,0.709674693076922
581,CANDIDATE,20.486455,2.0,,,2.762,3664.0,0.371,4.852,1.0200776169414991
582,CANDIDATE,18.6393,5.64,399.0,399.0,1.73,,0.821,,0.1638778033739792
583,CANDIDATE,5.19287,2.472,211.0,211.0,1.29,,0.826,,0.0053222823429571
584,CANDIDATE,3.39934,2.184,150.0,150.0,1.08,,0.826,,0.0053222823429571
586,CANDIDATE,12.17682,2.9,,,2.244,4477.0,0.637,4.739,0.6486918003726818
591,CANDIDATE,7.07737,3.072,907.0,907.0,2.1,,0.662,,1.062155812907425
594,CANDIDATE,0.635328,1.3032,1315.0,1315.0,,6420.0,1.531,4.176,-0.2630024455556955
595,CANDIDATE,16.24196986,4.391,2410.0,2410.0,,4499.02,10.4554,,0.8968921736789358
598,CANDIDATE,2.047195,1.8936,255.0,255.0,,6150.0,0.958,4.476,-0.9514993041865571
599,CANDIDATE,24.4472,6.36,718.0,718.0,1.82,,0.647,,0.0833803850043835
600,CANDIDATE,10.542179,3.3,,,3.123,5441.0,0.916,4.423,0.394393137796004
602,CANDIDATE,5.31471,1.896,1511.0000000000002,1511.0000000000002,1.45,,0.355,,1.5097702453565414
603,CANDIDATE,3.84981,3.36,153.0,153.0,1.86,,1.42,,-0.1739674222075056
607,CANDIDATE,2.126953,1.416,707.0,707.0,1.7,4020.0,0.573,4.696,0.2754764970227371
609,CANDIDATE,20.2244,4.176,1132.0,1132.0,2.94,,0.8325,,0.7304088765963627
612,CANDIDATE,9.81881482,3.206,2849.9999999999995,2849.9999999999995,,3463.0,0.411081,4.81652,0.9328720803744376
613,CANDIDATE,1.518232,3.0816,356389.0,356389.0,,5510.0,1.209,4.237,1.7036958441560222
614,CANDIDATE,1.63013,2.2848,46964.0,46964.0,,6190.0,1.602,4.136,-0.3441096928523333
615,CANDIDATE,2.007472,0.9048,16989.0,16989.0,,3790.0,0.473,4.783,1.936650494286216
616,CANDIDATE,2.00745282887,0.9340475,20674.1145,20674.1145,7.16393472,3449.0,0.490442,4.74578,1.936650494286216
617,CANDIDATE,37.4059,3.84,1450.0,1450.0,2.32,,0.581,,0.7285793898152354
618,CANDIDATE,3.544965,1.464,621.0,621.0,1.9,4860.0,0.701,4.602,0.236447445692025
620,CANDIDATE,34.023,3.0,308.0,308.0,,4534.56,11.253,,-0.4935177799777202
621,CANDIDATE,10.39528014,4.442,190.0,190.0,,5714.27,0.8881,4.54932,-0.6831745762879045
622,CANDIDATE,11.00357542,1.503,7800.0,7800.0,,5506.87,1.0551,4.37825,0.9292131068121832
623,CANDIDATE,9.0102,4.872,982.0,982.0,3.6,,0.738,,0.7456545997724228
624,CANDIDATE,9.01258853,3.639,810.0,810.0,,4764.64,0.81741,4.49798,0.7456545997724228
625,CANDIDATE,35.383,3.09408,945.0,945.0,,4663.0,0.667213,4.65877,0.9084789232927414
626,CANDIDATE,35.3972,4.68,1470.0,1470.0,2.6,,0.531,,0.9084789232927414
630,CANDIDATE,37.24703,4.9296,7201.999999999999,7201.999999999999,35.0,,1.696,,-0.0812734252970623
633,CANDIDATE,1.882213,0.9648,5678.0,5678.0,,6590.0,1.568,4.178,-0.2026293817784984
636,CANDIDATE,1.8554,2.8008,775.0,775.0,,4990.0,10.091,2.964,-0.6160933943132415
638,CANDIDATE,1.855827,3.0168,844.0,844.0,,4720.0,0.664,4.627,0.0827705560773415
639,CANDIDATE,15.7512,2.568,500.0,500.0,1.38,,0.582,,0.2998696541044334
640,CANDIDATE,1.855421,5.6832,660084.0,660084.0,,11500.0,2.734,4.055,-2.008942663678067
646,CANDIDATE,5.513327,0.9264,2119.0,2119.0,3.9,5020.0,0.77,4.562,0.8627417537645623
648,CANDIDATE,0.53027,1.0632,568.0,568.0,1.4,3880.0,0.558,4.706,1.1932690322215391
651,CANDIDATE,20.9913,2.928,1290.0,1290.0,1.44,,0.386,,1.0371528268986865
652,CANDIDATE,23.89959501695,2.0395157,15998.7683,15998.7683,12.83075359,4736.5,0.76962,4.55,0.5986858283552062
653,CANDIDATE,23.897707,1.4832,11511.0,11511.0,,5020.0,0.728,4.581,0.5986858283552062
655,CANDIDATE,10.6741,3.768,354.0,354.0,1.86,,0.9538,,-0.2020195528514564
656,CANDIDATE,10.673,3.43608,274.0,274.0,,5919.66,0.928134,4.53627,-0.2020195528514564
657,CANDIDATE,3.78795,1.6512,4851.0,4851.0,,5126.0,4.182,3.476,1.1707053619209713
661,CANDIDATE,1.855516,4.0752,14554.0,14554.0,,3110.0,0.189,5.092,2.203145735403743
663,CANDIDATE,4.894289,2.1048,3043.0,3043.0,4.1,4440.0,0.686,4.62,0.9999532623491004
664,CANDIDATE,12.601781,3.4,,,2.788,5791.0,1.088,4.269,0.5163589232044833
665,CANDIDATE,6.96350934,2.189,160.0,160.0,,6244.89,1.23998,4.33403,-0.1154238452114358
669,CANDIDATE,15.462807,4.0,,,1.266,5509.0,0.919,4.414,-0.2648319323368227
671,CANDIDATE,5.51633,1.92,1830.0,1830.0,1.38,,0.306,,1.955555191024532
672,CANDIDATE,0.36091387,1.692,7390.0,7390.0,,6175.0,1.92205,3.94242,-0.1501840940528524
674,CANDIDATE,4.7464485,2.408,1940.0,1940.0,10.3209,5890.5,2.26,3.76,0.2657192341900599
675,CANDIDATE,4.746159,2.9,,,12.597,5878.0,2.207,3.977,0.2657192341900599
676,CANDIDATE,8.952623,2.6,,,8.917,5258.0,0.856,4.586,1.0316643665553047
677,CANDIDATE,1.99067602,1.862,340.0,340.0,,5194.62,0.792521,4.58551,0.1413141330734113
678,CANDIDATE,1.990422,2.0736,447.0,447.0,1.8,,0.824,,0.1413141330734113
680,CANDIDATE,8.658,1.098,5656.0,5656.0,,5127.0,0.901716,4.46444,-0.4002139541402337
681,CANDIDATE,8.65871336,1.56,8730.0,8730.0,,5127.0,0.901716,4.46444,-0.4002139541402337
682,CANDIDATE,8.658143,1.6968,7969.000000000001,7969.000000000001,19.1,,0.9,,-0.4002139541402337
683,CANDIDATE,8.657975,0.984,6106.0,6106.0,,5370.0,0.891,4.45,-0.4002139541402337
684,CANDIDATE,14.5616,3.144,1029.0,1029.0,2.82,,0.849,,1.03288402440939
687,CANDIDATE,2.787663,0.7464,1087.0,1087.0,2.2,3950.0,0.602,4.676,0.46208414869771
690,CANDIDATE,13.798845,3.0,,,1.665,4980.0,0.68,4.686,0.8493255173696296
691,CANDIDATE,3.41052823,2.124,600.0,600.0,,3985.0,0.674996,4.5894,0.6901601674115654
692,CANDIDATE,3.41065,1.944,494.0,494.0,1.65,,0.701,,0.6901601674115654
693,CANDIDATE,1.56494,0.6672,1220.0,1220.0,2.06,,0.556,,1.2170523603761925
696,CANDIDATE,7.5587,2.5,,,2.643,3974.0,0.677,4.579,1.280474568788602
697,CANDIDATE,25.43143,2.8,,,2.887,3974.0,0.677,4.579,1.280474568788602
699,CANDIDATE,27.693,6.34296,18421.0,18421.0,,6286.0,1.7076,4.0632,-0.3825289152560044
700,CANDIDATE,7.13142,1.92,707.0,707.0,9.6,,3.4,,0.8194438999445526
701,CANDIDATE,3.57804902,4.905,80.0,80.0,,6024.0,1.59182,4.08194,-0.5831626322529522
702,CANDIDATE,12.89398,1.2,3140.0,3140.0,1.12,,0.191,,1.2646190166854998
703,CANDIDATE,9.56183,3.648,1025.0,1025.0,1.97,,0.598,,0.5133097785692708
704,CANDIDATE,1.89016107,2.224,270.0,270.0,,4491.0,0.74574,4.54108,0.6919896541926926
705,CANDIDATE,1.88993,1.656,367.00000000000006,367.00000000000006,1.29,,0.638,,0.6919896541926926
706,CANDIDATE,1.640707,2.208,469.0,469.0,2.09,,0.572,,0.552948658827026
707,CANDIDATE,1.64117466,1.337,200.0,200.0,,4493.0,0.664535,4.64429,0.552948658827026
708,CANDIDATE,1.106,0.99408,975.0,975.0,,5900.71,1.11127,4.37581,-0.221534078516813
709,CANDIDATE,1.10605213,1.289,1470.0,1470.0,,5900.71,1.11127,4.37581,-0.221534078516813
714,CANDIDATE,3.383,3.72096,1641.0,1641.0,,5603.82,1.019,4.41736,0.5700238687842134
715,CANDIDATE,3.38199819,5.484,3390.0000000000005,3390.0000000000005,,5603.82,1.019,4.41736,0.5700238687842134
718,CANDIDATE,3.6079916,2.991,6055.0,6055.0,15.3816,5308.3,1.89,,-0.1013977798894609
719,CANDIDATE,3.607981,2.7384,5543.0,5543.0,18.3,6490.0,2.253,3.928,-0.1013977798894609
720,CANDIDATE,15.405101,2.8128,16796.0,16796.0,,5910.0,1.475,4.145,1.6006347554858575
723,CANDIDATE,2.176955,0.54,4800.0,4800.0,1.25,,0.169,,1.753701816173499
728,CANDIDATE,0.95017067,2.581,880.0,880.0,,5339.0,0.746527,4.65577,0.5950268547929517
731,CANDIDATE,20.893526,7.7016,8821.0,8821.0,,6020.0,1.765,4.041,-0.5429139230681538
732,CANDIDATE,10.545,3.25896,143.0,143.0,,6046.92,1.95293,3.90591,-0.7148856804941086
733,CANDIDATE,12.0808,2.28,1218.0,1218.0,2.53,,0.682,,1.1627775858694192
737,CANDIDATE,0.4520313,0.7272,7560.0,7560.0,5.3,,0.569,,1.9732402299087608
738,CANDIDATE,0.45220130587,0.5773712,15351.6498,15351.6498,7.91722863,3739.0,0.633946,4.6228,1.9732402299087608
742,CANDIDATE,11.09226,2.9,,,2.495,4496.0,0.703,4.611,0.7358973369397445
743,CANDIDATE,2.61299,6.6624,2779.0,2779.0,,3520.0,0.458,4.798,1.2603502141962022
744,CANDIDATE,8.97146,2.6064,269917.0,269917.0,,5330.0,0.872,4.481,1.653689872138547
746,CANDIDATE,19.63975,1.4184,4477.0,4477.0,,6730.0,2.183,3.963,-1.0246787754316449
747,CANDIDATE,19.640151,2.184,6212.0,6212.0,43.0,,2.188,,-1.0246787754316449
748,CANDIDATE,19.63366256,2.331,6820.000000000001,6820.000000000001,,6516.17,2.11864,3.91306,-1.0246787754316449
749,CANDIDATE,19.64,1.42992,5501.0,5501.0,,6516.17,2.11864,3.91306,-1.0246787754316449
750,CANDIDATE,10.90364,2.4,,,2.214,3929.0,0.59,4.669,1.1499711784015296
751,CANDIDATE,0.995061,2.6448,445224.0,445224.0,,5080.0,0.864,4.468,2.092766699609069
752,CANDIDATE,11.2362,1.176,491.0,491.0,2.25,,0.955,,-0.1465251204905979
753,CANDIDATE,5.75,1.25496,945.0,945.0,,4678.76,0.718666,4.60008,0.9188460150524628
754,CANDIDATE,5.75052,1.44,1123.0,1123.0,2.01,,0.576,,0.9188460150524628
755,CANDIDATE,1.6488,,1700.0000000000002,1700.0000000000002,,3392.0,0.445314,4.78569,1.9622633092219977
756,CANDIDATE,2.52,12.35496,105.0,105.0,,5707.44,1.08666,4.37448,-0.079443938515935
757,CANDIDATE,9.35739,1.68,1710.0000000000002,1710.0000000000002,2.69,,0.595,,1.790901380723085
758,CANDIDATE,1.810718,2.4048,1366.0,1366.0,,5680.0,1.178,4.257,1.050569063293619
760,CANDIDATE,1.81042,3.7056,35275.0,35275.0,,3050.0,0.313,4.808,3.1867997947231226
761,CANDIDATE,1.810834,2.844,3433.0,3433.0,,3230.0,0.888,3.921,0.8371289388287819
767,CANDIDATE,8.841,1.752,1550.0,1550.0,2.43,,0.584,,1.7116236202075732
768,CANDIDATE,45.38331501,5.429,2290.0,2290.0,,4793.26,0.815611,4.50159,1.012149840889948
770,CANDIDATE,3.47701708869,2.5101218,19986.4254,19986.4254,11.85710209,5225.91,0.84127,4.53759,0.8231028735068071
