category,transit_period,transit_duration,transit_depth,transit_depth,planet_radius,star_temperature,star_radius,star_surface_gravity,star_brightness
FALSE POSITIVE,1.4044283,2.45,72600.0,72600.0,3.66,2721.0,0.12,,0.8914037133355551
CANDIDATE,3.400858,2.28,3404.0,3404.0,14.1,,0.983,,-1.0368753539724924
CANDIDATE,3.4007758,2.29,3310.0,3310.0,5.57,5520.0,0.89,,-1.0368753539724924
CANDIDATE,,6.5448,3145.0,3145.0,7.51,,1.249,,-0.7063480755155155
CANDIDATE,,14.664,5701.000000000001,5701.000000000001,,3095.0,,,-2.7407373761289393
FALSE POSITIVE,8.2781,,2600.0,2600.0,,6520.0,,,0.4035405717016402
FALSE POSITIVE,8.2758,2.6088,,,10.2,5926.0,1.6,4.16,0.4035405717016402
FALSE POSITIVE,8.2766395,2.44,3710.0,3710.0,0.724,2586.0,0.11,,0.4035405717016402
FALSE POSITIVE,0.6199,,25200.0,25200.0,,2978.0,0.596423,4.65423,0.965802842434727
CANDIDATE,28.46762,7.62,31445.0,31445.0,37.0,,1.97,,-0.5782840008366125
CANDIDATE,28.465633,7.63,30900.0,30900.0,18.4,5700.0,0.96,,-0.5782840008366125
FALSE POSITIVE,4.5417,,71900.0,71900.0,,2897.0,0.641751,4.61636,0.3157252062075355
CANDIDATE,83830.0,,,,12.0,4000.0,0.74,,-2.297391746169119
CANDIDATE,8.79689,6.96,527.0,527.0,4.85,,2.047,,-0.5740151983473158
CANDIDATE,1.153886,2.7696,,,99.0,6841.0,1.8,4.09,-1.0039445919122032
CANDIDATE,1.6398934,4.06,146000.0,146000.0,33.0,5175.0,0.79,,-0.44290197903320144
FALSE POSITIVE,1.486243,3.19488,,,58.0,5991.0,1.87,3.984,1.4707411940258281
CANDIDATE,23.210585,2.05,4190.0,4190.0,5.7,5244.0,0.81,,-0.7459869557732708
CANDIDATE,23.21037,2.4408,4533.0,4533.0,15.3,,1.207,,-0.7459869557732708
CANDIDATE,1.330023,1.7352,2836.0,2836.0,44.0,,2.4,,-1.2917838454762125
CANDIDATE,50.73641,5.0328,3938.0,3938.0,10.31,,1.349,,-0.48802931963433843
FALSE POSITIVE,1.124,,6200.0,6200.0,,3074.0,0.50547,4.73262,1.1896100586592848
FALSE POSITIVE,0.7474,,1700.0000000000002,1700.0000000000002,,,,,-3.3694709999096464
CANDIDATE,46.1373,6.936,1137.0,1137.0,2.6,,0.723,,0.4035405717016402
CANDIDATE,1.957,,100.0,100.0,,3913.0,45.3731,,-0.8173369402372314
CANDIDATE,22.6398,3.744,200.0,200.0,1.27,,0.862,,-1.686343161272641
CANDIDATE,24.193613,7.54,106000.0,106000.0,30.7,5457.0,0.87,,-0.8758805172333011
CANDIDATE,2.784496,0.4656,5850.0,5850.0,2.09,,0.256,,1.1737545065561827
CANDIDATE,0.64292573,5.977,24600.0,24600.0,,2914.0,0.362033,4.86227,1.1097224692167311
FALSE POSITIVE,1.4562,,16500.0,16500.0,,,,,1.8122453931695688
FALSE POSITIVE,2.8742,,7300.0,7300.0,,3648.0,1.41662,,-0.062368728558747775
CANDIDATE,10.2236,10.3992,,,132.0,6960.0,2.04,4.05,0.7767558750515849
FALSE POSITIVE,1.6281,,14900.0,14900.0,,5691.0,2.74444,3.56677,-2.4724126482302857
CANDIDATE,2.7518,1.248,99.2,99.2,0.669,,0.647,,-1.348497935691155
CANDIDATE,,20.736,9753.0,9753.0,133.0,,8.12,,-1.7515948564661776
CANDIDATE,23.277669,4.75,198000.0,198000.0,32.8,4379.0,0.68,,0.5255063571101184
CANDIDATE,24.6842,4.968,408.00000000000006,408.00000000000006,2.49,,1.17,,-0.5429139230681538
CANDIDATE,2.2,,,,8.4,4800.0,0.87,,-0.31361824650021425
CANDIDATE,2.6454165,2.72,12000.0,12000.0,9.47,5179.0,0.79,,-0.7295215747431266
CANDIDATE,2.64594828,2.688,11240.000000000002,11240.000000000002,,6634.0,1.98054,3.98751,-0.7295215747431266
CANDIDATE,20.98296043,2.961,3380.0,3380.0,,4822.0,0.739921,4.59235,0.9847075391730405
CANDIDATE,1.5271792,2.298,1920.0,1920.0,,5359.0,0.899453,4.49859,1.1298468238091308
CANDIDATE,7.8392,3.504,158.00000000000003,158.00000000000003,1.46,,1.115,,-0.7807472046146874
FALSE POSITIVE,9.2048,,147900.0,147900.0,,11886.0,3.61562,3.82208,-4.178713986094902
CANDIDATE,2.32046168,2.656,5380.0,5380.0,,,,,-1.7278115283115234
CANDIDATE,2.320937,2.736,3298.0,3298.0,15.7,,1.157,,-1.7278115283115234
CANDIDATE,1.94297,1.4,,,2.571,3197.0,0.436,4.846,0.8389584256099092
FALSE POSITIVE,1.3178719,1.872,19780.0,19780.0,62.0,,1.975,,-0.2861759447833066
FALSE POSITIVE,1.3179,1.608,,,55.0,5876.0,1.07,4.39,-0.2861759447833066
CANDIDATE,0.2338108,1.92,12600.0,12600.0,,,,,3.4014595770420453
FALSE POSITIVE,1.1488,,9800.0,9800.0,,3429.0,0.984957,4.07241,0.7072353773687516
CANDIDATE,46.38363,5.2368,1771.0,1771.0,3.22,,0.762,,-0.7880651517391964
CANDIDATE,46.40651,4.55,1760.0,1760.0,3.35,4812.0,0.73,,-0.7880651517391964
CANDIDATE,16.56127,4.368,1090.0,1090.0,0.957,,0.258,,-0.16116101473961597
CANDIDATE,16.563155,4.41,1010.0000000000001,1010.0000000000001,1.66,3669.0,0.48,,-0.16116101473961597
CANDIDATE,18.357773,5.13,451.99999999999994,451.99999999999994,1.74,4937.0,0.75,,-0.19165246109173498
CANDIDATE,18.3647,5.856,421.0,421.0,2.61,,1.22,,-0.19165246109173498
CANDIDATE,21.9184,2.904,1330.0,1330.0,3.18,,0.72,,0.7944409139358143
CANDIDATE,49.8558,7.032,539.0,539.0,3.29,,1.359,,-1.3905761316570806
CANDIDATE,4.9818921,3.84,555.0,555.0,2.66,5849.0,1.04,,-0.3800895995478351
CANDIDATE,4.98049071,4.087,410.0,410.0,,5234.0,1.13733,4.27715,-0.3800895995478351
CANDIDATE,4.981838,,,,2.39347065,5774.0,0.978267,4.37,-0.3800895995478351
CANDIDATE,4.98205,3.92592,,,2.3,5594.0,1.01,4.382,-0.3800895995478351
CANDIDATE,4.9815,3.828,590.2,590.2,2.39,,0.92,,-0.3800895995478351
CANDIDATE,3.3055191,1.14,1110.0,1110.0,1.27,3430.0,0.35,,1.3310903697331207
CANDIDATE,3.30524,1.08,1210.0,1210.0,6.6,,1.79,,1.3310903697331207
FALSE POSITIVE,1.8361,,5500.0,5500.0,,,,,0.5602666059515351
CANDIDATE,14.5444413,2.783,2680.0,2680.0,,,,,1.1267976791739185
CANDIDATE,4.30221683,7.536,26130.0,26130.0,,7168.62,4.08069,3.42072,-1.3527667381804527
FALSE POSITIVE,8.02678456,4.203,4720.0,4720.0,,4708.46,5.5996,,0.019958176591975175
FALSE POSITIVE,8.0241306,4.31,4880.0,4880.0,4.42,3939.0,0.58,,0.019958176591975175
FALSE POSITIVE,8.02415,3.78,,,194.0,4734.0,6.1,2.95,0.019958176591975175
FALSE POSITIVE,8.02335,4.488,5030.0,5030.0,86.0,,5.13,,0.019958176591975175
CANDIDATE,11.31028,4.44,17730.0,17730.0,18.9,,1.44,,1.7067449887912347
CANDIDATE,11.31009,4.27608,,,130.0,4793.0,10.0,2.37,1.7067449887912347
CANDIDATE,16.63311,2.34,,,44.0,5700.0,2.19,3.84,0.515139265350398
CANDIDATE,16.63237,2.36,43300.0,43300.0,10.7,3648.0,0.47,,0.515139265350398
CANDIDATE,16.63091654,2.255,40870.0,40870.0,,5121.0,1.27372,4.16342,0.515139265350398
CANDIDATE,1.057171,1.4712,204.00000000000003,204.00000000000003,1.51,,1.004,,0.24925385315991466
FALSE POSITIVE,4.377326,4.548,,,27.0,5928.0,1.43,4.08,-0.2544648405771024
FALSE POSITIVE,4.37983009,4.704,34300.0,34300.0,,5982.0,1.60152,4.07039,-0.2544648405771024
FALSE POSITIVE,4.377339,4.5888,33397.0,33397.0,31.9,,1.691,,-0.2544648405771024
FALSE POSITIVE,4.3772986,4.64,38400.0,38400.0,16.6,5102.0,0.78,,-0.2544648405771024
CANDIDATE,0.980414,,,,1.58,4202.0,0.66,4.758,0.4145174923884037
CANDIDATE,0.98036126,1.14,523.0,523.0,1.44,3932.0,0.58,,0.4145174923884037
CANDIDATE,0.97988263,1.427,420.0,420.0,,4063.0,0.701061,4.56888,0.4145174923884037
CANDIDATE,0.980294,1.116,655.0,655.0,1.81,,0.685,,0.4145174923884037
CANDIDATE,14.2005,3.72,856.0,856.0,2.36,,0.786,,-0.16360033044778527
CANDIDATE,28.8077,2.184,8530.0,8530.0,2.08,,0.215,,1.799438985701678
CANDIDATE,3.75927,1.608,3610.0,3610.0,68.0,,10.7,,1.9659222827842522
CANDIDATE,2.41628,2.496,704.0,704.0,2.68,,1.01,,0.41878629487770025
CANDIDATE,2.4165066,2.4,560.0,560.0,0.988,3483.0,0.38,,0.41878629487770025
CANDIDATE,4.4984354,1.68,1850.0,1850.0,3.12,4309.0,0.66,,1.2115639000328107
CANDIDATE,0.3938505,1.3128,488.00000000000006,488.00000000000006,13.7,,2.16,,-0.11115504272213927
CANDIDATE,2.3240489,4.04,154000.0,154000.0,33.4,5107.0,0.78,,-1.1509133633294197
CANDIDATE,1.86732,1.656,79.39999999999999,79.39999999999999,0.648,,0.693,,-0.9002736743149963
CANDIDATE,22.9735,3.384,541.0,541.0,2.61,,1.067,,0.07728209573395978
FALSE POSITIVE,5.6683,,64900.0,64900.0,,3521.0,0.956267,4.14993,0.559656777024493
CANDIDATE,14.658196,1.59,1060.0,1060.0,1.6,3610.0,0.45,,-0.2861759447833066
CANDIDATE,14.65835,1.548,1029.0,1029.0,1.12,,0.339,,-0.2861759447833066
CANDIDATE,6.4349,4.344,263.0,263.0,2.47,,1.493,,-0.19348194787286221
CANDIDATE,4.27065,1.392,2200.0,2200.0,7.6,,1.5,,0.9725109606321929
CANDIDATE,7.64309,1.296,2360.0,2360.0,8.0,,1.5,,0.9725109606321929
CANDIDATE,16.858,2.0592,,,5.6,5957.0,1.07,4.351,-0.41728916409742106
CANDIDATE,2.167697,4.8744,2228.0,2228.0,12.14,,2.489,,-0.2495862091607627
CANDIDATE,19.2299,2.568,922.0,922.0,1.96,,0.612,,0.32365298225908656
CANDIDATE,5.07152,2.04,2160.0,2160.0,3.2,,0.426,,1.1353352841525115
CANDIDATE,8.1191,2.904,,,57.0,6040.0,1.2,4.32,-0.17823622469680325
CANDIDATE,16.235,5.904,,,11.0,6040.0,1.2,4.32,-0.17823622469680325
FALSE POSITIVE,24.9922,5.208,,,36.0,6040.0,1.2,4.32,-0.17823622469680325
CANDIDATE,4.20773,2.232,277.0,277.0,1.47,,0.834,,-0.06419821533987502
CANDIDATE,1.1761477,1.3056,1360.0,1360.0,19.3,,2.38,,-1.017970657234178
CANDIDATE,27.270191,7.3,,,2.5,6171.0,1.612,4.129,-0.9325946074482436
CANDIDATE,2.475527,0.4992,,,42.0,5962.0,1.06,4.4,-0.24165843310921165
CANDIDATE,2.475641,,,,5.02277659,5257.0,0.824753,4.49,-0.24165843310921165
CANDIDATE,2.4756313,0.79,798.0,798.0,2.48,5239.0,0.81,,-0.24165843310921165
CANDIDATE,2.475573,0.8808,898.0,898.0,2.98,,0.888,,-0.24165843310921165
CANDIDATE,17.7256773,1.629,2859.9999999999995,2859.9999999999995,15.4613,6010.0,1.63,4.06,-1.0039445919122032
CANDIDATE,17.7259,1.752,3338.0,3338.0,23.4,,1.752,,-1.0039445919122032
CANDIDATE,17.725837,1.62,2990.0,2990.0,6.63,5971.0,1.11,,-1.0039445919122032
CANDIDATE,17.72507,1.56312,,,45.0,6189.0,1.33,4.152,-1.0039445919122032
CANDIDATE,54.169832,4.23,136000.0,136000.0,22.0,3836.0,0.55,,2.0214167151451083
CONFIRMED,8.050722,,,,1.31,5502.7,0.83,,-0.4276562558571414
CONFIRMED,8.0516,3.72,303.0,303.0,1.62,,0.904,,-0.4276562558571414
CONFIRMED,8.0468,,,,1.18,,,,-0.4276562558571414
CANDIDATE,6.79143,2.496,738.9999999999999,738.9999999999999,1.72,,0.609,,0.5273358438912457
CANDIDATE,14.353438,,,,2.159584,5317.0,0.82797,4.59,-0.20872767104892226
CANDIDATE,14.353347,3.25,648.0,648.0,2.19,5162.0,0.79,,-0.20872767104892226
CANDIDATE,14.3533,3.264,625.0,625.0,2.18,,0.855,,-0.20872767104892226
CANDIDATE,1.88282,4.008,5950.0,5950.0,2.6,,0.257,,2.2714465752324897
CANDIDATE,6.4756,3.48,174.0,174.0,1.85,,1.339,,-0.041634545039307067
CANDIDATE,2.31803,1.728,1429.9999999999998,1429.9999999999998,2.34,,0.589,,1.6774732002931998
CANDIDATE,2.3181466,1.89,1570.0,1570.0,2.9,4343.0,0.67,,1.6774732002931998
FALSE POSITIVE,12.4292,,,,1.1126,5414.0,0.814,4.595,-0.023949506155077713
CANDIDATE,6.37733,1.584,769.0,769.0,0.76,,0.262,,2.300718363730526
FALSE POSITIVE,19.44212,2.27904,,,22.0,3864.0,0.35,4.91,2.415976030941538
FALSE POSITIVE,19.441899,2.33,118000.0,118000.0,4.15,2601.0,0.11,,2.415976030941538
CANDIDATE,0.80032756,2.0,104000.0,104000.0,21.3,4028.0,0.61,,1.4975736668156938
CANDIDATE,8.3958,6.696,340.0,340.0,3.95,,1.996,,0.274256839168653
CANDIDATE,12.25823207,1.117,760.0,760.0,,5038.0,0.758844,4.60153,0.07667226680691773
CANDIDATE,12.2631,1.2792,,,1.87,5106.0,0.717,4.603,0.07667226680691773
CANDIDATE,12.26422,1.68,726.0,726.0,2.22,,0.7596,,0.07667226680691773
CANDIDATE,12.263354,1.46,680.9999999999999,680.9999999999999,2.16,4980.0,0.76,,0.07667226680691773
CANDIDATE,10.3631,2.592,620.0,620.0,1.64,,0.613,,0.995684459859804
CONFIRMED,4.50717,2.184,267.0,267.0,1.44,,0.823,,0.14619276448974994
CONFIRMED,4.50756,,,,1.7,,,,0.14619276448974994
CONFIRMED,0.911724,,,,1.4,5724.0,1.1,4.5,0.14619276448974994
CONFIRMED,0.9116567,1.69,174.0,174.0,1.35,5648.0,0.94,,0.14619276448974994
CONFIRMED,0.911618,1.416,179.0,179.0,1.16,,0.823,,0.14619276448974994
CONFIRMED,14.641541,4.67,825.0,825.0,2.94,5648.0,0.94,,0.14619276448974994
CONFIRMED,14.637,3.7104,,,4.0,6438.0,1.5,4.2,0.14619276448974994
CONFIRMED,14.6435,4.008,872.0,872.0,2.52,,0.823,,0.14619276448974994
CONFIRMED,14.647531,,,,2.6,5724.0,1.1,4.5,0.14619276448974994
CANDIDATE,9.38053,5.16,385.0,385.0,2.89,,1.412,,-0.34289003499824916
CANDIDATE,9.3826,4.7112,,,2.39,6377.0,1.38,4.223,-0.34289003499824916
CANDIDATE,9.3813402,4.88,358.0,358.0,2.86,6305.0,1.39,,-0.34289003499824916
CANDIDATE,5.6505,2.64,164.0,164.0,1.33,,1.012,,-0.5551105016090013
CANDIDATE,4.2304959,2.08,1230.0,1230.0,2.56,4335.0,0.67,,1.6451522671599526
CANDIDATE,4.23119,2.16,1580.0,1580.0,2.17,,0.516,,1.6451522671599526
CANDIDATE,9.9487,3.648,152.5,152.5,1.48,,1.136,,-0.6002378422101394
CONFIRMED,2.87814,,,,1.01,,,,1.814684708877738
CANDIDATE,4.1107634,1.31,2630.0,2630.0,1.01,2989.0,0.18,,1.814684708877738
CANDIDATE,1.131316,0.86592,,,4.6,6292.0,1.32,4.27,0.12301926526213883
CANDIDATE,1.131305,1.236,1366.0,1366.0,3.93,,1.122,,0.12301926526213883
CONFIRMED,5.29853,3.144,1970.0,1970.0,3.32,,0.668,,1.9848269795225657
CONFIRMED,5.29711,,,,1.62,,,,1.9848269795225657
CONFIRMED,5.2986,,,,1.7,4114.0,0.5,4.8,1.9848269795225657
CONFIRMED,0.35490972,1.07,553.0,553.0,1.45,3893.0,0.57,,1.9848269795225657
CONFIRMED,0.354884,,,,1.2,4114.0,0.5,4.8,1.9848269795225657
CANDIDATE,4.1029,5.088,124.0,124.0,2.28,,1.98,,-0.1800657114779305
CANDIDATE,14.454495,2.21,843.0,843.0,2.21,4521.0,0.7,,0.1974183943613118
CANDIDATE,28.564994,3.92,914.0,914.0,2.25,4418.0,0.68,,0.27120769453344057
CANDIDATE,5.87672094142,2.4735452,10167.398700000002,10167.398700000002,8.02139241,4111.0,0.807445,4.43205,0.9981237755679734
CANDIDATE,5.8797,2.232,,,,4111.0,0.807445,4.43205,0.9981237755679734
CANDIDATE,5.879829,2.5296,9542.0,9542.0,6.97,,0.701,,0.9981237755679734
CANDIDATE,5.87913354,2.427,8410.0,8410.0,,4111.0,0.807445,4.43205,0.9981237755679734
CANDIDATE,5.8796123,2.53,9220.0,9220.0,6.5,4089.0,0.62,,0.9981237755679734
CANDIDATE,5.87975,2.43792,,,3.76,4056.0,0.393,4.883,0.9981237755679734
FALSE POSITIVE,25.2768,2.7096,,,25.0,4215.0,0.52,4.758,2.236076497464031
CANDIDATE,3.292013,1.104,6580.0,6580.0,5.76,,0.674,,1.7872424071608304
CANDIDATE,3.291897,1.03104,,,3.39,3850.0,0.395,4.882,1.7872424071608304
CANDIDATE,3.2920598,1.14,6420.0,6420.0,4.54,3764.0,0.52,,1.7872424071608304
CANDIDATE,7.445026,,,,2.2805044,5277.0,0.825169,4.65,-1.0820026945736294
CANDIDATE,7.4448754,1.03,610.0,610.0,2.11,5132.0,0.78,,-1.0820026945736294
CANDIDATE,13.8543,5.04,269.0,269.0,3.18,,1.848,,-0.7167151672752359
CANDIDATE,54.976021,5.9,64600.0,64600.0,39.1,6333.0,1.41,,-0.559989133025341
CANDIDATE,2.59824,1.044,8700.0,8700.0,7.7,,0.788,,2.0488590168620173
CANDIDATE,2.573088,2.214,,,34.0,5165.0,2.5,3.68,-2.183963565739234
CANDIDATE,2.5730187,2.67,52000.0,52000.0,17.2,4488.0,0.69,,-2.183963565739234
CANDIDATE,37.827,3.408,556.0,556.0,1.42,,0.577,,0.24803419530582949
CANDIDATE,0.35840528,0.63,286.0,286.0,1.92,5862.0,1.04,,0.3815867303281143
CANDIDATE,0.358378,,,,1.65,5928.0,0.89,4.247,0.3815867303281143
CANDIDATE,0.3584061,0.984,341.0,341.0,2.66,,1.03,,0.3815867303281143
CANDIDATE,0.80858305,2.199,10220.0,10220.0,,6151.8,2.31125,,-0.9088112792935894
CANDIDATE,4.00932,1.896,227.00000000000003,227.00000000000003,1.08,,0.68,,0.025446636935356922
CANDIDATE,20.6714,2.472,455.0,455.0,1.47,,0.655,,-0.1276204237522845
CANDIDATE,,5.592,2243.0,2243.0,7.72,,1.763,,-1.4832701285675238
CANDIDATE,,10.704,1821.0000000000002,1821.0000000000002,31.1,,1.763,,-1.4832701285675238
CANDIDATE,0.367453,,,,2.55,6167.0,0.95,4.16,-0.1507939229798956
CANDIDATE,0.36747226,0.69,556.0,556.0,3.32,6205.0,1.29,,-0.1507939229798956
CANDIDATE,0.367473,,,,3.55452348,6060.0,1.26302,4.19,-0.1507939229798956
CANDIDATE,0.3674645,0.8376,631.0,631.0,3.9,,1.18,,-0.1507939229798956
CANDIDATE,6.57986525,1.225,5610.000000000001,5610.000000000001,,5874.0,1.68281,4.01131,0.30291879873964583
CANDIDATE,3.59922,1.896,360.0,360.0,1.63,,0.809,,-0.5709660537121045
CANDIDATE,3.5990666,1.78,365.0,365.0,1.62,5107.0,0.78,,-0.5709660537121045
CANDIDATE,3.59905,,,,1.58797235,5459.0,0.826124,4.59,-0.5709660537121045
CANDIDATE,3.59912,1.67712,,,1.46,5518.0,0.82,4.558,-0.5709660537121045
CANDIDATE,5.01038,0.8376,718.0,718.0,4.28,,1.53,,-0.11664350306552101
CONFIRMED,2.25372,,,,0.9,,,,1.7024761863019382
CONFIRMED,2.25558,0.984,2690.0,2690.0,2.0,,0.367,,1.7024761863019382
CONFIRMED,2.255436,,,,1.0,3297.0,0.25,4.9,1.7024761863019382
CANDIDATE,0.62309386,0.57,1260.0,1260.0,2.52,4231.0,0.65,,1.7024761863019382
CANDIDATE,3.11594,0.984,1620.0,1620.0,1.59,,0.367,,1.7024761863019382
CANDIDATE,11.63547,2.304,767.0,767.0,2.6,,0.892,,0.4011012559934709
CANDIDATE,1.982116,1.6032,3731.0,3731.0,35.0,,2.05,,-0.024559335082119767
CANDIDATE,36.9321,6.1032,856.0,856.0,2.98,,0.955,,-0.1629905015207432
FALSE POSITIVE,1.35823,12.312,,,1.44,5675.0,0.95,4.45,0.14802225127087718
CANDIDATE,8.4532,3.48,595.0,595.0,2.66,,1.0419,,0.9487276324775398
CANDIDATE,0.4348359,0.73,849.0,849.0,1.59,3714.0,0.5,,1.1475318626933602
CANDIDATE,0.434827,,,,1.62,3724.0,0.5,4.942,1.1475318626933602
CANDIDATE,0.434832,0.8952,762.0,762.0,0.96,,0.333,,1.1475318626933602
CANDIDATE,4.31444335,7.132,38770.0,38770.0,,4952.0,2.25969,,0.07057397753649391
CANDIDATE,1.5339666,1.04,685.0,685.0,1.47,3757.0,0.52,,1.0310545376282627
CANDIDATE,1.53402,,,,1.13,3698.0,0.520027,4.71992,1.0310545376282627
CANDIDATE,0.3176828,0.8184,15930.0,15930.0,11.9,,0.944,,2.1665559997812
CONFIRMED,1.58252,,,,0.96,,,,0.6096627490419686
CONFIRMED,1.58316,1.752,300.0,300.0,1.22,,0.669,,0.6096627490419686
CONFIRMED,17.501662,4.15,1110.0,1110.0,2.63,4749.0,0.73,,0.6096627490419686
CONFIRMED,17.5125,3.936,948.0,948.0,2.15,,0.669,,0.6096627490419686
CONFIRMED,17.515472,,,,2.094,4752.0,0.758,4.596,0.6096627490419686
CANDIDATE,10.49927,2.784,575.0,575.0,1.43,,0.599,,-0.619142538948453
CANDIDATE,5.23189,2.28,2859.9999999999995,2859.9999999999995,3.62,,0.627,,1.9598239935138273
CANDIDATE,1.13666,1.248,308.0,308.0,3.18,,1.724,,0.09435730569114707
CANDIDATE,12.4404,3.984,1690.0,1690.0,2.72,,0.586,,1.5225766528244322
CANDIDATE,1.49462,1.848,779.0,779.0,1.8,,0.586,,1.5225766528244322
CANDIDATE,2.018725,2.2344,434.99999999999994,434.99999999999994,91.0,,14.96,,-0.8569758204949866
CANDIDATE,23.8039,2.58,,,12.0,4840.0,0.48,4.809,3.558795440218982
CANDIDATE,3.47722,2.088,684.0,684.0,1.53,,0.556,,1.1511908362556147
CANDIDATE,0.442185,1.56,291.0,291.0,2.02,,0.754,,0.33280041616472283
CANDIDATE,0.442094,,,,1.16,5007.0,0.77,4.587,0.33280041616472283
CANDIDATE,0.44214967,1.06,257.0,257.0,1.32,4977.0,0.76,,0.33280041616472283
CANDIDATE,18.415126,,,,69.44309317,6211.0,3.465887,3.56,-0.8350219791214607
CANDIDATE,18.406118,12.04,673.0,673.0,5.2,6684.0,1.84,,-0.8350219791214607
CANDIDATE,10.4404,,,,0.6739,4893.0,0.746,4.596,-1.1679885732866069
CANDIDATE,27.837146,7.4,,,5.149,4241.0,0.64,4.696,1.9775090323980566
CANDIDATE,12.19649,1.9272,387.0,387.0,2.23,,1.062,,-0.3447195217793764
CANDIDATE,8.15306759,4.477,22919.999999999996,22919.999999999996,,5445.0,1.71199,3.94879,-0.3776502838396658
CANDIDATE,2.2021868,6.27,292000.0,292000.0,56.5,5695.0,0.96,,-0.7594031921682036
CANDIDATE,20.398071,,,,2.57901435,5199.0,0.777455,4.52,-0.7087873912236848
CANDIDATE,20.3997,1.6488,1066.0,1066.0,2.65,,0.778,,-0.7087873912236848
CANDIDATE,20.398147,2.07,1010.0000000000001,1010.0000000000001,2.93,5399.0,0.85,,-0.7087873912236848
CANDIDATE,17.812866,3.16,50100.0,50100.0,22.5,5613.0,0.92,,-0.8045305327693406
CANDIDATE,17.80345864,3.201,48430.0,48430.0,,5561.99,1.16413,4.29773,-0.8045305327693406
CANDIDATE,17.81188,3.12,,,21.6,5554.0,0.93,4.494,-0.8045305327693406
CANDIDATE,2.931226,4.74888,,,90.0,6097.0,1.12,4.37,
FALSE POSITIVE,6.3878,3.6504,,,65.0,6668.0,1.25,4.331,
CANDIDATE,1.81449,2.592,,,27.0,5614.0,0.92,4.49,
CANDIDATE,22.4844,6.69096,,,79.0,6173.0,1.15,4.35,
CANDIDATE,3.47323985883,4.3731099,10338.2193,10338.2193,16.65896453,7406.97,1.56373,4.27763,
CANDIDATE,3.47451,4.2,,,10.6,7143.0,1.83,4.117,
CANDIDATE,0.369181,0.7392,,,16.5,6020.0,2.22,3.762,
CANDIDATE,6.71694,3.37992,,,39.0,5267.0,0.82,4.549,
CANDIDATE,3.951971,,,,8.44551389,4672.0,0.692034,4.63,-0.2239733942249823
CANDIDATE,11.3256,4.8,427.0,427.0,2.18,,1.043,,0.09374747676410501
CANDIDATE,2.9237,1.488,1790.0,1790.0,2.57,,0.573,,1.3817061706776383
CANDIDATE,14.08549,6.36192,,,21.1,5970.0,1.32,4.161,-0.03309694006071288
CANDIDATE,15.0818,3.192,1161.0,1161.0,1.83,,0.514,,0.7584610072403135
CANDIDATE,3.16363,1.752,530.0,530.0,1.25,,0.514,,0.7584610072403135
FALSE POSITIVE,1.31559,1.8696,,,102.0,6721.0,2.3,3.87,-1.4564376557776595
FALSE POSITIVE,1.3155918,2.196,37330.0,37330.0,38.3,,1.69,,-1.4564376557776595
FALSE POSITIVE,0.969967,0.0,,,59.0,5272.0,1.54,4.036,-0.09225034598382581
FALSE POSITIVE,0.96997227,2.191,5490.0,5490.0,,5401.0,,,-0.09225034598382581
FALSE POSITIVE,0.970016,,,,6.29,5838.0,0.87,4.12,-0.09225034598382581
CANDIDATE,23.9683,,,,1.6119,5296.0,1.129,4.455,-0.402043440921361
CANDIDATE,19.860476,,,,2.08349198,4760.0,0.696718,4.69,-0.09225034598382581
CANDIDATE,19.8606,3.888,903.0,903.0,2.21,,0.648,,-0.09225034598382581
CANDIDATE,4.72048898787,1.8316316,47110.5706,47110.5706,14.61863458,3553.0,0.489916,4.74625,0.8285913338501878
CANDIDATE,4.72046,1.8168,39600.0,39600.0,8.7,,0.385,,0.8285913338501878
CANDIDATE,1.1430018,4.654,42020.0,42020.0,,5551.0,3.28495,,0.22730001178638876
CANDIDATE,3.74234,1.872,944.0,944.0,1.61,,0.502,,1.1694857040668862
CANDIDATE,24.2747,1.272,1239.0,1239.0,1.56,,0.424,,0.6328362482695797
FALSE POSITIVE,1.1489833,1.6296,,,76.0,5137.0,2.0,3.63,0.4950149107579994
FALSE POSITIVE,1.14907861,1.856,26240.0,26240.0,,5324.24,1.00567,,0.4950149107579994
CANDIDATE,7.46967,1.656,3800.0,3800.0,2.4,,0.279,,1.3451164350550955
CANDIDATE,2.16594452,2.085,620.0,620.0,,6194.54,1.30635,4.28076,-1.0118723679637542
CANDIDATE,2.165976,1.5264,502.50000000000006,502.50000000000006,2.61,,1.1,,-1.0118723679637542
CANDIDATE,2.16595219375,1.5926216,431.2815,431.2815,2.91081826,6194.54,1.30635,4.28076,-1.0118723679637542
CANDIDATE,14.27669647,4.457,1100.0,1100.0,,5160.0,0.701437,4.6871,0.5444110538484329
CANDIDATE,14.2683,,,,,4955.0,0.6,,0.5444110538484329
CANDIDATE,14.26763,3.624,1051.0,1051.0,2.04,,0.603,,0.5444110538484329
CANDIDATE,4.86406,,,,1.09,3407.0,0.298809,4.92702,1.0908177724784178
CANDIDATE,4.86496,1.272,1561.0,1561.0,1.09,,0.261,,1.0908177724784178
CANDIDATE,15.97700259,4.926,29900.000000000004,29900.000000000004,,5692.43,1.04527,,-0.7337903772324231
CANDIDATE,3.7342439,5.736,12859.0,12859.0,30.71,,2.642,,-0.16421015937482733
