category,transit_period,transit_duration,transit_depth,transit_depth,planet_radius,star_temperature,star_radius,star_surface_gravity,star_brightness
PC,18.8224069,1.76,13388.0,13388.0,12.5063,5661.0,1.1,4.36,0.8797796766680128
PC,7.9605908,3.236,6040.0,6040.0,5.94344,5081.5,0.85,4.51,0.4631034917432421
PC,6.5516113,0.786,6717.0,6717.0,7.01051,4841.8,0.73,4.6,0.5377265755894958
PC,7.3099457,6.439,4484.0,4484.0,12.4526,6391.0,2.38,3.79,0.40630907571247354
PC,2.1250402,2.897,8318.0,8318.0,12.6314,5355.0,1.51,4.05,1.0264526345727178
PC,3.7871416,3.257,6722.0,6722.0,8.91723,5594.0,1.19,4.28,0.9532386894197842
APC,0.9898852,1.352,4914.0,4914.0,11.4457,5339.0,1.66,3.96,0.9721088945303306
PC,22.3751134,11.966,6829.0,6829.0,12.8125,6477.7,1.47,4.24,-0.7796955688653383
PC,0.664786,0.66,1215.0,1215.0,5.36785,6333.0,1.35,4.28,0.10187385105563157
APC,0.433569,0.9778227,741.9430791,741.9430791,4.8760213,5967.0,1.7628,3.9495,-1.5817589330332018
PC,4.1518071,2.653,1556.0,1556.0,10.2109,6702.0,2.71,3.72,0.029150041100374415
PC,1.2245052,1.091,24584.0,24584.0,19.6011,4337.4,0.7,4.58,0.32157695341414083
APC,1.1079142,1.106,36019.0,36019.0,12.7389,3969.0,0.59,4.66,1.9892619635085744
PC,3.3522572,1.934,6919.0,6919.0,10.9307,5951.0,1.39,4.19,0.4843631059424626
PC,3.7724643,2.099,8796.0,8796.0,13.0104,6170.0,1.38,4.23,0.2998884709169543
PC,1.040425,0.979,9568.0,9568.0,11.6289,4750.0,0.86,4.45,1.0474671811730996
APC,23.2490769,3.914,48641.0,48641.0,15.7473,4849.0,0.69,4.65,-0.14497048787421712
PC,6.6210878,2.297,13071.0,13071.0,9.48332,4790.0,0.79,4.53,1.087964601881124
PC,3.0449187,2.988,19894.0,19894.0,20.761,6026.0,1.36,4.22,0.4558739975775137
PC,2.6855972,1.744,31004.0,31004.0,11.0734,3822.0,0.62,4.64,1.7359233332095114
PC,15.7784931,3.3857406,6805.627558,6805.627558,18.2872401,7447.0,1.6898,3.79,-0.5387328523076085
PC,11.3498282,4.564,10625.0,10625.0,12.2742,6009.0,1.18,4.34,1.0575762196251774
PC,1.1602698,0.489,18692.0,18692.0,18.336,3692.0,0.7,4.57,1.6981216560887082
PC,12.6357243,3.717,8255.0,8255.0,13.1329,5951.0,1.41,4.17,0.5963589986115526
PC,2.3557153,1.866,740.0,740.0,1.98374,4851.0,0.72,4.62,0.3114066480623534
PC,0.7941828,0.905,2393.0,2393.0,8.86489,6397.0,1.55,4.16,-0.08995281193502513
PC,17.9217736,4.309,44474.0,44474.0,16.7867,5144.1,0.76,4.46,0.9834432709766014
PC,10.9267866,6.548,9304.0,9304.0,13.7902,5792.8,1.46,4.3,0.8865803025357742
PC,3.1998039,1.816,3672.0,3672.0,6.9761,5430.0,1.15,4.3,1.0559832802327291
PC,10.1956949,1.526,3293.0,3293.0,7.45333,5791.0,1.21,4.29,-0.007977700123623059
PC,8.5467163,3.813,2387.0,2387.0,6.73372,5557.6,1.58,4.03,-0.054969412200861885
CP,6.8392388,4.176,1213.0,1213.0,3.74186,5085.0,1.08,3.92,-1.4340873246632304
PC,2.014214,1.854,971.0,971.0,2.55092,5039.0,0.82,4.54,0.8160621009700618
KP,3.535713,2.148,3116.0,3116.0,4.58576,5222.0,0.86,4.52,0.6126559939342977
PC,2.7492112,1.866,26414.0,26414.0,10.486,3794.0,0.6,4.65,1.719442537187638
PC,2.8411187,1.993,1915.0,1915.0,5.54834,5517.0,1.19,4.27,0.45740567007025257
PC,5.407469,2.87,13091.0,13091.0,12.0272,5417.0,1.03,4.39,0.610450385544753
PC,16.4547455,4.517,2186.0,2186.0,4.11474,5826.0,0.98,4.47,-0.019434610369312724
PC,6.4375108,2.572,730.0,730.0,2.10567,5203.0,0.74,4.65,0.38063824473416463
PC,4.4738444,6.406,2985.0,2985.0,11.2091,4943.1,2.53,,0.3487794568851897
PC,3.4894537,2.134,8533.0,8533.0,11.1177,5415.7,1.19,4.4,0.7478107746936036
PC,23.842,5.577,12487.0,12487.0,17.1852,5923.2,1.45,,0.7046788772980683
KP,3.4058895,2.6582989,15490.0795356,15490.0795356,17.2861065,6302.0,1.26867,4.30907,-0.06648758934626098
PC,1.8778647,1.5178899,15157.0212857,15157.0212857,13.2226172,5100.0,0.927664,4.4,-0.04479910684907341
PC,57.1050077,5.271,3388.0,3388.0,5.93946,5816.0,0.97,4.49,-0.5260506040677282
PC,5.1392756,2.426,862.0,862.0,2.17365,4014.0,0.71,4.53,0.5423215930677135
KP,8.2616616,2.862,1343.0,1343.0,3.30997,5281.0,0.86,4.53,-0.037998480981312005
KP,6.3392677,3.02,1739.0,1739.0,3.91968,5289.0,0.93,4.46,0.33419793475431175
KP,0.2803246,0.868,507.0,507.0,1.64829,4477.0,0.72,4.56,-0.9398472447061483
KP,9.100412,2.181,1085.0,1085.0,2.59387,5013.7,0.77,4.58,-1.341513039202074
PC,0.9494413,1.392,136.0,136.0,1.37109,5872.1,1.19,,-2.7164648024841926
KP,1.5109447,0.6401499,10693.4881603,10693.4881603,1.2038917,5780.0,0.114827,5.27596,1.4024475980903346
PC,2.9944742,3.0998781,3499.7547124,3499.7547124,8.6826968,5756.0,1.44085,4.13367,0.5966653331100997
PC,19.8507621,2.249,1766.0,1766.0,8.778562,9488.0,2.35947,4.07548,-1.048044589593245
PC,8.9000334,1.8542477,22163.2825659,22163.2825659,15.1261771,5854.0,1.0044,4.45956,1.4125566365424136
PC,13.9285074,3.9986123,13364.3594607,13364.3594607,9.5784743,5103.41,0.836141,4.52801,0.8179001079613489
PC,5.3920955,4.2434029,15466.3588483,15466.3588483,18.2452387,5752.18,1.41933,4.14674,0.019408604046553
PC,5.4977872,4.9400249,6357.7268879,6357.7268879,14.0381026,6281.0,1.72746,4.05316,-0.2313568164647076
PC,3.8068712,2.2690911,17898.9103154,17898.9103154,8.6543461,3913.0,0.647921,4.6113,1.570809038492227
PC,4.7443604,1.139,9002.0,9002.0,7.57257,5420.1,0.75,4.5,0.6473330591699127
PC,3.334884,2.559,12501.0,12501.0,10.5691,5771.0,0.93,4.51,0.8126924214860358
PC,1.3939452,0.922,5131.0,5131.0,8.87293,6140.0,1.09,4.42,0.9604681835855138
PC,7.5954765,2.533,45085.0,45085.0,13.1172,3768.0,0.57,4.68,1.259328120368785
FP,1825.048364,3.62,2576.0,2576.0,12.7111,6290.0,2.09,3.89,-1.000440208518911
KP,11.6332127,5.081,3480.0,3480.0,10.264,5287.7,1.73,3.88,-0.9812024020101059
PC,6.0803777,2.486,1366.0,1366.0,3.36588,4275.7,0.89,4.37,-0.6468689302949959
PC,12.0101118,2.82,1204.0,1204.0,2.28751,4073.0,0.67,4.59,0.5565355138003338
PC,16.7382238,3.529,15139.0,15139.0,9.09208,4551.0,0.7,4.6,0.5142000861010222
PC,10.636983,5.378,2913.0,2913.0,8.16912,6297.0,1.65,4.1,0.6028532899807668
PC,2.7663479,1.212,2476.0,2476.0,6.35856,6413.0,1.19,4.4,0.9480922698441805
PC,26.3333899,2.783,8665.0,8665.0,9.07333,5309.0,0.93,4.46,0.3424076993153943
PC,0.6541517,0.823,35193.0,35193.0,15.3922,3657.0,0.69,4.58,2.0891270100351687
PC,10.0512067,1.763,22227.0,22227.0,5.57868,3428.0,0.38,4.84,1.8013563820993297
PC,3.3024845,1.465,1241.0,1241.0,1.73871,3634.0,0.49,4.75,0.16136401067362138
PC,9.6804752,3.922,10071.0,10071.0,11.5702,5622.0,1.16,4.31,0.6694504099650663
PC,3.5137609,1.7579691,333.5976712,333.5976712,3.3397496,6279.8,1.59007,4.26,-0.9971930628343039
PC,0.6183488,0.587,5306.0,5306.0,10.2266,5272.0,1.2,4.23,0.8729790508002504
PC,3.7942532,3.769,6913.0,6913.0,11.3603,5753.6,1.6,4.04,0.5089311327259997
PC,8.2241876,3.501,8621.0,8621.0,11.9576,5669.2,1.31,4.21,0.1706153125297663
PC,7.8407154,2.891,5326.0,5326.0,9.86579,5703.0,1.31,4.21,0.9174588199893963
PC,15.5106583,4.356,5014.0,5014.0,6.93651,5472.0,1.06,4.37,0.6404711664024408
PC,2.4465664,1.753,2778.0,2778.0,4.74384,4185.5,0.88,4.37,0.7535085963665932
FP,8.0179256,1.018,8684.0,8684.0,9.29428,5356.0,0.94,4.46,0.5874752981536653
PC,3.6810755,2.49,8544.0,8544.0,8.85628,5465.0,0.95,4.46,0.9109645286201831
PC,3.4106422,4.174,4984.0,4984.0,11.8996,5222.0,1.89,3.83,0.791800408685073
PC,763.9701133,3.659,28404.0,28404.0,8.20454,3671.0,0.53,4.71,1.6280935897206723
PC,36.2995129,4.4333923,1322.2472746,1322.2472746,2.2115007,4253.9,0.617519,4.57,-1.0533748098679772
PC,6.6968572,3.398,589.0,589.0,3.89953,6466.5,1.8,4.05,-0.875945868309069
PC,12.4652143,3.635,1127.0,1127.0,2.51956,5647.1,0.88,4.55,-1.6016522953688983
KP,11.0248821,2.917,1943.0,1943.0,2.46843,3798.0,0.46,4.77,0.4664731712272692
PC,18.8204255,2.4015591,983.8549658,983.8549658,3.5747237,5450.0,0.868947,4.5378,-1.7679919280803744
FP,2.668957,2.7508738,17029.8720026,17029.8720026,16.1018337,5983.3,1.19683,4.3234,0.3662405233024161
PC,3.5245689,3.150024,20956.9478296,20956.9478296,17.3489851,6203.0,1.17724,4.37189,0.9643279982672162
FP,15.1771428,4.556,538.0,538.0,2.80249,6200.0,1.36,4.25,-1.5157126024772904
KP,33.5920255,6.385,3352.0,3352.0,9.88421,5468.0,0.91,4.5,0.05739408186648569
FP,2.0990769,2.343,501.0,501.0,4.13797,8853.0,2.0,4.18,-0.8929780664283294
PC,13.5853161,5.271,850.0,850.0,3.82513,5854.0,1.43,4.15,-0.6886529558969207
FP,6.8787507,2.599,359.0,359.0,3.45801,6636.0,1.98,3.99,-1.8228870702201476
PC,14.9166631,3.709,659.0,659.0,1.92053,5434.0,0.81,4.6,-0.7792667005673712
PC,1.9769396,3.021,11495.0,11495.0,15.8982,6440.5,1.65,4.12,0.698184585928854
FP,0.5666806,0.722,1530.0,1530.0,8.04611,5517.0,1.65,3.99,0.7405812805278751
CP,,3.9569972,1196.0597801,1196.0597801,3.8324012,5657.0,1.09993,4.35534,-1.583210958556319
PC,14.4217699,2.3406411,2348.45658,2348.45658,9.4489967,6026.94,1.91917,3.92106,-0.04927159052787231
PC,11.6515287,4.1130736,15415.73003,15415.73003,11.0647635,5335.0,0.891247,4.50186,0.5388906466839781
PC,4.8003341,1.9999398,6286.5016158,6286.5016158,5.5672157,4664.59,0.71163,4.60279,0.7237328831077441
PC,6.5883481,5.3652099,5547.4045934,5547.4045934,9.5170822,6186.7,1.24901,4.31682,0.3859684650088966
PC,19.9253903,7.1580751,4510.2840364,4510.2840364,10.8355197,6213.0,1.58437,4.11609,-0.5541108441347101
PC,10.5465818,3.4172956,26790.7015542,26790.7015542,18.8533824,5726.0,1.0922101,4.37006,1.0175689341148306
FP,1.66402,3.397,7964.45,7964.45,7.65443,4841.3,0.78,4.71,-0.5283787462566918
PC,,8.8064896,1970.1779923,1970.1779923,6.5779189,5964.0,1.26252,4.27302,-0.2923786485754363
PC,8.3106603,1.6506686,9717.1934198,9717.1934198,8.109016,5675.0,0.802301,4.63371,1.136242918852263
PC,17.8961832,5.8302347,6620.0097774,6620.0097774,11.0501866,5767.33,1.30053,4.22267,0.9202158304763268
PC,,13.4131846,1002.2730453,1002.2730453,8.5614402,6140.0,2.5072899,3.70561,-2.067446153790829
CP,3.3706303,1.5183944,166589.9107386,166589.9107386,9.3830336,3133.0,0.222121,5.02671,2.0467915823358585
FP,7.0469712,2.551,1020.0,1020.0,3.77076,5940.0,1.2,,-0.6820973976279969
PC,19.7357748,4.9695046,1136.7557914,1136.7557914,3.5822698,5985.0,1.03501,4.44957,-0.5329737637349095
PC,8.330174,3.776804,8477.6052879,8477.6052879,13.52336,5858.0,1.3273,4.3,1.2010632987449859
PC,18.1070683,3.4544369,1920.6396242,1920.6396242,3.3584758,4024.0,0.677805,4.5752,-0.5941181296450582
PC,2.8625937,2.6639389,150.7007612,150.7007612,1.1780056,5503.0,0.930478,4.48743,-1.343902448290747
FP,3.64376,3.38,3632.91,3632.91,,5463.2,,4.39,-0.7755294196850876
PC,13.9223368,3.0897341,551.9568212,551.9568212,1.7196615,4468.0,0.737084,4.54813,0.01432345137065876
PC,3.2727859,1.703415,450.9235482,450.9235482,1.4541092,4550.0,0.68788,4.62037,-0.5843766925912367
PC,36.4358589,9.2522534,384.0441817,384.0441817,2.8743721,6597.0,1.40426,4.28305,-3.6047735813732142
APC,4.9676784,0.926966,540.7934769,540.7934769,3.8407588,6971.2,1.57506,4.22817,-1.73607187333169
PC,16.8267434,2.4103679,1999.9128429,1999.9128429,2.9646311,3944.0,0.628984,4.62692,-0.07874096928817426
PC,1083.5575987,8.3500813,2930.0714108,2930.0714108,13.8558129,6002.0,2.52105,3.68023,-0.6795241878401945
PC,3.4770171,2.5101218,19986.4253524,19986.4253524,11.8571021,5225.91,0.84127,4.53759,1.2680892870272524
PC,3.3795099,2.7055281,18575.2343451,18575.2343451,10.862172,5203.0,0.799465,4.57695,1.3830872577821116
PC,3.7120776,3.0734816,1532.3995669,1532.3995669,5.11821,5501.09,1.29268,4.19961,-0.21267041205328946
PC,4.4284676,2.4495032,11582.5189831,11582.5189831,7.976213,3893.0,0.680198,4.58525,1.5455670758118842
FP,6.9055908,1.7156097,803.795684,803.795684,3.3369764,5846.0,,4.4,-0.8147402354992109
PC,2.5139302,2.9912384,12564.1964526,12564.1964526,12.9860395,5585.0,1.10185,4.34946,1.3155711343021677
PC,16.2520546,8.647,220.0,220.0,2.9719,6696.0,2.24,3.89,-1.595182510759568
PC,7.63779,2.251,318.0,318.0,2.22751,5924.0,1.31,4.24,-1.838693930345216
PC,0.5843146,0.555,1043.0,1043.0,5.71748,6870.8,1.46,4.28,-0.6903071621890794
PC,9.3079811,3.235,6907.0,6907.0,18.225,6076.4,1.1,4.41,0.22189570758667468
PC,2.4915545,1.2,667.0,667.0,5.46811,8013.0,1.98,4.13,-0.6100475235695456
PC,3.9155539,3.72,12003.0,12003.0,16.5322,6285.0,1.62,4.11,0.7857349856138257
PC,9.7716812,5.281,4411.0,4411.0,9.12933,6518.8,1.47,4.23,1.0488150529667102
PC,14.2308461,5.835,4278.0,4278.0,9.75869,5787.9,1.77,3.96,0.44613256052369227
APC,0.7603078,0.363,5657.0,5657.0,14.9311,4069.0,0.72,4.53,0.4848532411401391
FA,1.03604,1.855,250.0,250.0,3.52761,9622.0,2.74,3.95,-1.5592556007698772
FP,3.6688102,2.151,8447.0,8447.0,9.85973,5821.5,1.12,4.36,1.0801224387182993
FP,25.714253,6.373,33131.0,33131.0,15.8297,5677.8,0.86,4.58,0.3381190163357247
PC,5.0989519,2.118,4236.0,4236.0,7.74162,6305.0,1.24,4.34,0.7062718166905166
PC,6.7274903,2.944,15103.0,15103.0,11.3939,5221.4,0.94,4.44,0.7055978807937119
PC,91.9283414,4.343,7033.0,7033.0,9.22033,6118.4,1.13,4.39,0.41427377267471727
PC,5.9785287,2.481,59578.0,59578.0,13.9371,3674.0,0.59,4.66,2.0418902303590922
PC,8.2864221,5.859,3916.0,3916.0,9.77567,5643.0,1.76,3.95,0.37481788926175513
PC,4.3427321,1.23,7461.0,7461.0,13.7163,5737.3,1.12,4.35,0.9402501066813557
PC,3.8978437,3.523,14344.0,14344.0,13.8047,6280.0,1.24,4.34,1.0950102953477243
PC,719.5740937,2.942,19525.0,19525.0,10.9394,4854.0,0.78,4.55,0.6976944507311775
FA,,4.029,9640.0,9640.0,17.7255,4654.2,0.72,4.59,-0.20770779317681407
PC,7.2218817,2.116,8080.0,8080.0,13.5058,6172.8,1.15,4.39,0.8291119506081998
PC,2.2183625,2.773,4409.0,4409.0,11.9385,6307.0,1.89,3.98,0.7930257466792647
PC,8.9533044,5.747,6349.0,6349.0,11.7455,5808.0,1.46,4.12,0.9915917686379734
PC,9.765482,5.01,2552.0,2552.0,12.1312,5887.0,2.35,3.73,0.0909683429073289
PC,2.8398671,3.091,8268.0,8268.0,13.7553,5954.0,1.48,4.13,0.7793632280440315
PC,1.763034,1.849,21098.0,21098.0,9.55649,3958.0,0.67,4.59,1.7623906338840452
PC,10.298566,2.022,4219.0,4219.0,4.00839,4201.6,0.67,4.61,0.4332052446849731
PC,1.3809769,1.229,927.0,927.0,5.73354,7445.4,1.53,4.3,0.16651043024922504
PC,4.8789974,6.112,4762.0,4762.0,15.3642,6473.0,2.46,3.78,0.977500381704773
PC,1.9207699,1.448,8247.0,8247.0,13.6773,6039.4,1.38,4.2,1.0708711368621542
FP,48.0511988,4.3070574,14503.3604877,14503.3604877,12.8456117,5354.96,1.0417,4.45894,-0.18644817897759466
PC,0.3052608,0.309,1620.0,1620.0,2.03448,3338.0,0.37,4.85,0.600341347092674
PC,2.9371797,4.009,6422.0,6422.0,15.95,6610.0,2.17,3.91,1.1407766694307713
PC,11.2320736,2.549,5174.0,5174.0,7.84543,6234.0,1.06,4.47,-0.37349602379090424
PC,5.6906792,5.548,3155.0,3155.0,15.1551,6749.0,3.03,3.63,0.47315126329561175
PC,12.3027503,3.596,1304.0,1304.0,2.60986,5181.1,0.76,4.62,-0.5245189315749882
PC,14.8547783,5.931,8228.0,8228.0,11.426,6397.0,1.39,4.26,0.8465117501257168
PC,13.2272686,1.676,11013.0,11013.0,12.0458,5648.0,1.13,4.33,0.9064920449413841
PC,6.5202038,4.73,9263.0,9263.0,16.0234,6628.0,1.68,4.13,0.24805667376266005
APC,5.4911822,0.523,4727.0,4727.0,11.618,6250.0,1.3,4.29,0.5125458798088633
PC,3.2232502,3.185,7301.0,7301.0,11.4574,7164.1,1.44,4.33,1.1529075155732658
PC,21.3764237,4.7666334,786.0019744,786.0019744,2.6824173,5591.0,0.811463,4.38111,-0.4992157019949369
PC,2.0478359,1.559,40591.0,40591.0,12.2554,3854.0,0.63,4.63,2.0793243060816393
PC,3.7279887,3.303,13982.0,13982.0,18.1003,6514.0,1.58,4.17,1.1062221379945751
FP,5.1391542,0.633,6171.0,6171.0,10.2495,5974.6,1.0,4.48,0.41911385775177273
APC,0.8204734,1.171,2903.0,2903.0,8.70762,5956.8,1.55,4.1,0.8377505834672494
PC,4.0207557,2.017,1556.0,1556.0,3.74825,5019.9,0.95,4.41,-0.07745436439427307
PC,5.1185703,6.274,2687.0,2687.0,11.7972,6547.8,2.55,3.76,0.3304606538720281
PC,12.3900547,5.787,6904.0,6904.0,9.88852,6824.2,1.33,4.36,1.1333633745659135
PC,160.6760208,9.5344918,959.8285715,959.8285715,3.2160534,5389.7,1.02412,4.29499,-0.41497371489428175
PC,5.9815745,2.5574444,41908.6246041,41908.6246041,13.6663996,4403.0,0.667127,4.6285,1.5134019534643621
PC,3.1381914,2.7306785,15708.9640285,15708.9640285,12.7099203,5210.0,1.0165401,4.37321,1.6776585115857123
CP,0.8602406,0.5124345,719.5357708,719.5357708,0.9718795,3450.0,0.33819,4.89044,-0.6961275176614878
CP,3.6942604,1.1278521,832.8225921,832.8225921,1.0428407,3450.0,0.33819,4.89044,-0.6961275176614878
CP,4.9652069,0.9361524,633.0580849,633.0580849,0.8566925,3450.0,0.33819,4.89044,-0.6961275176614878
APC,1.3059494,1.086804,8517.9333335,8517.9333335,7.489346,5107.3,0.732116,,0.687646679178808
PC,17.2367433,5.529651,946.1500622,946.1500622,3.9264923,5911.15,1.1687,4.33608,-0.28900896909141033
KP,21.9903619,3.8732381,1122.3021089,1122.3021089,4.6034655,5294.0,1.33417,4.14669,-0.20850426287303878
CP,8.8349261,6.2442811,6132.2553437,6132.2553437,9.0595904,3303.0,1.1499799,3.84689,0.7653943749102499
PC,4.7645838,0.9332304,855.7217275,855.7217275,3.1594083,5432.25,1.0462199,4.37517,-0.9339656223340294
PC,5.9693397,3.441038,105.5424205,105.5424205,1.3473608,6007.0,1.12993,4.37729,-3.218669579403519
PC,28.0693949,6.0393818,154.3008171,154.3008171,1.6221344,6007.0,1.12993,4.37729,-3.218669579403519
PC,2.1659522,1.5926216,431.2815173,431.2815173,2.9108183,6194.54,1.30635,4.28076,-0.5391004537058661
KP,4.7335575,3.2089234,930.2503519,930.2503519,5.3852666,5496.0,1.75896,3.93163,0.06725805271972596
PC,2.3475051,2.8281222,1972.3718293,1972.3718293,5.4152906,5924.0,1.20432,4.31001,0.2725021667467772
FP,1.5142292,1.7190416,5271.4558635,5271.4558635,11.6042711,6616.0,1.39196,4.2907,0.49208273530586866
PC,4.5565614,2.7966471,5389.4106193,5389.4106193,11.372041,6616.0,1.39196,4.2907,0.49208273530586866
APC,8.6078603,3.6798697,555.0621766,555.0621766,2.6206141,5447.0,0.968149,4.39971,-1.3530924832471825
KP,11.714447,3.5131822,12763.9935022,12763.9935022,11.53374,5165.0,0.885629,4.48308,1.4529927903507276
PC,4.1866989,6.5543918,2199.8936304,2199.8936304,13.6762774,6309.0,2.85361,3.62105,-1.8811825252938015
PC,5.4809114,4.908,2237.0,2237.0,8.44272,5907.0,1.72,3.99,-0.7203892099464767
PC,31.6527509,3.72,940.0,940.0,3.1745,5626.0,1.0,4.44,-1.7164664654246284
PC,7.7517707,3.975,4381.0,4381.0,7.24338,5741.0,1.27,4.24,-0.0009932735567322942
APC,2.1449013,3.043,6115.0,6115.0,,,,,0.2337202192306209
PC,1.7346044,1.084,1007.0,1007.0,4.46251,6850.0,1.49,4.26,-0.9671110150769054
KP,5.0957983,1.772,714.0,714.0,1.92318,4197.0,0.7,4.56,-0.0759839588012436
PC,9.1258136,3.173012,169.7218223,169.7218223,0.9704787,4747.13,0.750709,4.56794,-2.45173052883915
KP,8.754708,3.4644403,1527.6748939,1527.6748939,3.5438108,5888.0,0.889347,4.57,0.01236291057995281
PC,15.0867738,2.1250291,1911.9221796,1911.9221796,2.0905859,3570.0,0.471842,4.83196,0.3464513146962261
PC,,2.85547,409.3413481,409.3413481,2.416155,6186.0,1.17357,4.37093,-2.1920814078700026
PC,425.4506963,2.9472616,4753.2829943,4753.2829943,2.0762333,3261.0,0.296806,4.92925,0.06057996065138231
CP,59.8473992,4.3696664,11392.7507656,11392.7507656,11.7556773,5765.3,1.09215,4.38,-0.1444190857768312
PC,31.1571613,5.9839922,336.5990841,336.5990841,2.6946338,6317.08,1.3783,4.2542,-1.2205905592453006
KP,,5.1289452,3407.8486864,3407.8486864,3.5506895,3683.0,0.515263,4.72407,0.7009415964157847
PC,748.7146251,6.6689152,1655.3509066,1655.3509066,3.4308988,5235.0,0.844852,4.5339,-1.9798528672760598
PC,1.2117417,1.046,33487.0,33487.0,12.6463,3521.0,0.66,4.6,1.9811747327469107
PC,4.6017382,2.615,17212.0,17212.0,17.8729,6233.0,1.37,4.25,0.879534609069174
PC,13.414031,4.578,6670.0,6670.0,8.766,5614.0,1.16,4.31,0.9669624749547269
FP,1.4956727,1.965,3708.0,3708.0,6.10516,4812.0,1.06,4.28,0.23102447564339967
PC,14.8011934,3.42,345.0,345.0,2.44796,6138.6,1.42,4.07,-1.07414428886952
PC,33.6336133,5.352,384.0,384.0,2.30517,6138.6,1.42,4.07,-1.07414428886952
PC,672.6366236,7.4883769,423.1260918,423.1260918,2.9749826,6138.6,1.41864,4.07,-1.07414428886952
PC,1.5829358,1.64,11242.0,11242.0,8.45955,6047.9,0.81,4.68,1.1749023325690005
APC,0.9902419,1.405,16490.0,16490.0,15.3849,5643.0,1.25,4.25,1.133302107666204
PC,15.1389808,2.71,1596.0,1596.0,4.03127,4448.2,0.7,4.6,-0.4702977253320209
APC,0.3695622,0.446,2001.0,2001.0,4.9835,5661.0,0.94,4.5,0.4151315092706514
FP,1.8819016,1.162,5107.0,5107.0,7.09086,4704.0,0.95,4.36,1.0261463000741695
PC,9.9444971,3.171,3078.0,3078.0,11.3375,6576.0,2.1,3.93,-0.17866728271447918
FP,0.9602835,1.497,3132.0,3132.0,6.0323,5708.0,1.08,4.38,0.8609707384571748
PC,16.179367,3.903,10730.0,10730.0,10.3462,5576.0,1.07,4.37,0.650457671055101
PC,27.035894,3.477,3817.0,3817.0,6.01419,4225.0,0.66,4.62,0.6555428237309953
PC,11.3689753,5.492,5979.0,5979.0,9.89847,6076.0,1.31,4.26,0.5667670860518307
CP,16.051106,1.3968229,2768.5212418,2768.5212418,2.5869212,3482.0,0.419457,4.438,-0.40045345966311435
CP,37.4236838,3.3650101,737.5519387,737.5519387,1.3296571,3482.0,0.419457,4.438,-0.40045345966311435
CP,9.977273,2.2583631,459.8525479,459.8525479,0.9617288,3482.0,0.419457,4.438,-0.40045345966311435
CP,27.8096898,2.9558823,406.8232517,406.8232517,0.9491858,3482.0,0.419457,4.438,-0.40045345966311435
PC,2.7897577,3.375,3360.0,3360.0,15.2527,5794.0,2.92,3.52,0.5932956536260737
PC,16.3475547,1.873,46329.0,46329.0,13.2139,3662.0,0.65,4.61,1.8578444636315512
PC,4.9792822,4.331,4376.0,4376.0,12.0483,6677.0,2.07,3.95,0.7978045648566108
PC,0.7331156,0.559,45524.0,45524.0,13.8557,3326.0,0.46,4.77,1.6590333740740035
PC,9.8162989,5.37,2369.0,2369.0,9.90817,5755.9,2.18,3.77,0.6303008610506523
APC,8.1420107,1.89,5380.0,5380.0,8.96217,6089.0,1.27,4.28938,0.8017869133377332
PC,51.9120896,4.975,15569.0,15569.0,9.69324,5437.0,0.86,4.55,0.7614120264291274
FP,1.5342604,3.271,1768.0,1768.0,6.09992,8194.0,1.7,4.28,0.6930381663532503
PC,0.8406912,1.489,2554.0,2554.0,4.77919,5170.0,0.95,4.42,0.8220049902418902
PC,2.3206673,0.969,2935.0,2935.0,4.047,4231.0,0.67,4.61,0.8395273235588271
FP,13.697384,4.783848,1061.94658,1061.94658,4.211945,5837.0,1.10089,4.37713,-0.3662665296251758
PC,4.1976032,1.971,10045.0,10045.0,11.3523,5617.0,1.18,4.29,0.897485810684078
PC,19.394038,4.082,10061.0,10061.0,10.5887,5493.0,1.08,4.35,0.859316532165017
PC,4.0197822,3.18,5109.0,5109.0,9.47332,6208.0,1.42,4.21,1.112226294166113
PC,4.2451891,2.663,5546.0,5546.0,7.66981,5358.0,1.05,4.37,0.6941409705480222
APC,0.7406805,0.598,2428.0,2428.0,6.53553,6204.8,1.08,4.44,0.5878428995519229
PC,7.0687489,0.515,50423.0,50423.0,14.0241,3368.0,0.47,4.77,1.7087208297384637
PC,1.598803,2.438,14208.0,14208.0,15.4905,9488.0,1.32,4.58,1.1189043862344554
PC,5.0826878,5.11,7327.0,7327.0,19.0027,6743.0,2.42,3.83,0.985220011068179
PC,20.3158735,5.276,39235.0,39235.0,17.8657,5725.0,0.91,4.53,0.8242718655311444
CP,48.2590904,6.299,6743.0,6743.0,7.87933,5936.0,0.85,4.61,0.7082936243809331
PC,3.568141,1.4556337,906.9993541,906.9993541,2.0483578,4015.0,0.577735,4.61505,0.1674294337448686
PC,3.1642475,1.115,2330.0,2330.0,10.4341,6975.0,2.02,4.01,-0.1477887652608572
PC,49.5355004,8.483,5687.0,5687.0,10.5617,6173.0,1.33,4.26,0.42432154422708585
